mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.14426636695861816,0.007210838775779073,0.00916144847869873,0.0004776113001750064,1,1,100,"{'max_features': 1, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9682080924855492,0.9653179190751445,0.9277456647398844,0.9623188405797102,0.9478260869565217,0.9507246376811594,0.9478260869565217,0.9505813953488372,0.9622093023255814,0.9680232558139535,0.9550724637681159,0.012007520054943882,31
0.3509677886962891,0.006273223727492507,0.021277379989624024,0.0006633928633626742,1,1,250,"{'max_features': 1, 'min_samples_leaf': 1, 'n_estimators': 250}",0.9710982658959537,0.9682080924855492,0.9277456647398844,0.9652173913043478,0.9507246376811594,0.9594202898550724,0.9623188405797102,0.9476744186046512,0.9622093023255814,0.9680232558139535,0.9582608695652174,0.01242460300925545,4
0.7102917194366455,0.033172117160829934,0.041236162185668945,0.0003975703690570097,1,1,500,"{'max_features': 1, 'min_samples_leaf': 1, 'n_estimators': 500}",0.9710982658959537,0.9682080924855492,0.930635838150289,0.9594202898550724,0.9507246376811594,0.9594202898550724,0.9536231884057971,0.9476744186046512,0.9738372093023255,0.9709302325581395,0.9585507246376812,0.012742569486753416,3
1.6476346731185914,0.27049567311850725,0.0942152738571167,0.017927214819756565,1,1,1000,"{'max_features': 1, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9682080924855492,0.9682080924855492,0.9277456647398844,0.9594202898550724,0.9507246376811594,0.9594202898550724,0.9565217391304348,0.9476744186046512,0.9709302325581395,0.9738372093023255,0.9582608695652174,0.01307121826095222,4
2.9000519514083862,0.05518017129867706,0.17484161853790284,0.0049090189403630715,1,1,2000,"{'max_features': 1, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.9710982658959537,0.9653179190751445,0.9335260115606936,0.9594202898550724,0.9507246376811594,0.9594202898550724,0.9536231884057971,0.9476744186046512,0.9651162790697675,0.9709302325581395,0.9576811594202899,0.0110684057646309,10
0.11701405048370361,0.003555520027409141,0.008679008483886719,0.0015619514543954412,1,2,100,"{'max_features': 1, 'min_samples_leaf': 2, 'n_estimators': 100}",0.9393063583815029,0.953757225433526,0.9104046242774566,0.9420289855072463,0.9246376811594202,0.9304347826086956,0.9478260869565217,0.938953488372093,0.936046511627907,0.9593023255813954,0.9382608695652174,0.013488910033842555,98
0.2886908531188965,0.018110293126649874,0.021418952941894533,0.004207520088917749,1,2,250,"{'max_features': 1, 'min_samples_leaf': 2, 'n_estimators': 250}",0.9450867052023122,0.9566473988439307,0.9104046242774566,0.9420289855072463,0.9304347826086956,0.9304347826086956,0.936231884057971,0.938953488372093,0.9331395348837209,0.9447674418604651,0.9368115942028985,0.011630309278499921,100
0.5670536041259766,0.019414249158085182,0.0401972770690918,0.004208490636375113,1,2,500,"{'max_features': 1, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9393063583815029,0.9595375722543352,0.9190751445086706,0.9507246376811594,0.927536231884058,0.9391304347826087,0.9420289855072463,0.9331395348837209,0.938953488372093,0.9534883720930233,0.9402898550724638,0.011516296848741246,96
1.127662181854248,0.03329584019979708,0.08613269329071045,0.02863331174121829,1,2,1000,"{'max_features': 1, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.9479768786127167,0.953757225433526,0.9075144508670521,0.9449275362318841,0.9246376811594202,0.9391304347826087,0.9391304347826087,0.938953488372093,0.9302325581395349,0.9505813953488372,0.9376811594202898,0.013144877154326148,99
2.3207680702209474,0.11567898112272845,0.15689258575439452,0.01704770819667778,1,2,2000,"{'max_features': 1, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.9508670520231214,0.953757225433526,0.9132947976878613,0.9420289855072463,0.9246376811594202,0.936231884057971,0.9449275362318841,0.936046511627907,0.9331395348837209,0.9534883720930233,0.9388405797101449,0.012379650521586655,97
0.10740644931793213,0.0040964847809394364,0.008576750755310059,0.0020747334353550476,1,3,100,"{'max_features': 1, 'min_samples_leaf': 3, 'n_estimators': 100}",0.9277456647398844,0.9479768786127167,0.9104046242774566,0.9333333333333333,0.9188405797101449,0.927536231884058,0.936231884057971,0.9215116279069767,0.9302325581395349,0.9418604651162791,0.9295652173913044,0.010512439062112407,105
0.257247257232666,0.00380872286882076,0.01961202621459961,0.002832171069378666,1,3,250,"{'max_features': 1, 'min_samples_leaf': 3, 'n_estimators': 250}",0.9248554913294798,0.9508670520231214,0.9017341040462428,0.936231884057971,0.9217391304347826,0.9188405797101449,0.9420289855072463,0.9302325581395349,0.9302325581395349,0.9418604651162791,0.9298550724637681,0.013345349661019993,104
0.5459737300872802,0.049106671728834525,0.03893594741821289,0.006333487014435879,1,3,500,"{'max_features': 1, 'min_samples_leaf': 3, 'n_estimators': 500}",0.930635838150289,0.9508670520231214,0.9104046242774566,0.9391304347826087,0.9246376811594202,0.9217391304347826,0.936231884057971,0.9331395348837209,0.9331395348837209,0.938953488372093,0.9318840579710145,0.010514194663805014,101
1.1051665544509888,0.08975111534855663,0.07369651794433593,0.008354847867864963,1,3,1000,"{'max_features': 1, 'min_samples_leaf': 3, 'n_estimators': 1000}",0.930635838150289,0.9479768786127167,0.9075144508670521,0.9333333333333333,0.9159420289855073,0.9246376811594202,0.9391304347826087,0.9302325581395349,0.9331395348837209,0.938953488372093,0.9301449275362319,0.011144672822889534,103
2.119552421569824,0.07728850543344447,0.15052077770233155,0.02092921926261929,1,3,2000,"{'max_features': 1, 'min_samples_leaf': 3, 'n_estimators': 2000}",0.930635838150289,0.9508670520231214,0.9075144508670521,0.9391304347826087,0.9159420289855073,0.9217391304347826,0.936231884057971,0.9302325581395349,0.9273255813953488,0.9447674418604651,0.9304347826086956,0.012469872455339618,102
0.16662051677703857,0.0028820408000634376,0.009066128730773925,0.00044165601848445525,2,1,100,"{'max_features': 2, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9710982658959537,0.9653179190751445,0.9219653179190751,0.9623188405797102,0.9478260869565217,0.9565217391304348,0.9594202898550724,0.9476744186046512,0.9680232558139535,0.9680232558139535,0.9568115942028985,0.01395323934218184,18
0.4099005699157715,0.003073832440725874,0.021418428421020506,0.001238007701206507,2,1,250,"{'max_features': 2, 'min_samples_leaf': 1, 'n_estimators': 250}",0.9653179190751445,0.9682080924855492,0.9277456647398844,0.9594202898550724,0.9478260869565217,0.9594202898550724,0.9565217391304348,0.9476744186046512,0.9651162790697675,0.9738372093023255,0.9571014492753623,0.012588645590901145,17
0.8316104888916016,0.03481606879339296,0.04132015705108642,0.0011279455379041743,2,1,500,"{'max_features': 2, 'min_samples_leaf': 1, 'n_estimators': 500}",0.9653179190751445,0.9710982658959537,0.9335260115606936,0.9623188405797102,0.9478260869565217,0.9478260869565217,0.9565217391304348,0.9476744186046512,0.9680232558139535,0.9680232558139535,0.9568115942028985,0.011605474404835118,18
1.6557578086853026,0.04958503867036259,0.08398003578186035,0.00861860302190585,2,1,1000,"{'max_features': 2, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9710982658959537,0.9710982658959537,0.9335260115606936,0.9594202898550724,0.9449275362318841,0.9507246376811594,0.9565217391304348,0.9505813953488372,0.9680232558139535,0.9709302325581395,0.9576811594202899,0.012221288828463765,10
3.332659649848938,0.24044142521826464,0.17962286472320557,0.02616585332576611,2,1,2000,"{'max_features': 2, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.9653179190751445,0.9739884393063584,0.930635838150289,0.9652173913043478,0.9478260869565217,0.9565217391304348,0.9565217391304348,0.9476744186046512,0.9651162790697675,0.9738372093023255,0.9582608695652174,0.012756287644296833,4
0.1808619499206543,0.03079197554968493,0.009589838981628417,0.0017021304461017953,2,2,100,"{'max_features': 2, 'min_samples_leaf': 2, 'n_estimators': 100}",0.953757225433526,0.9595375722543352,0.9161849710982659,0.9507246376811594,0.9391304347826087,0.9420289855072463,0.9478260869565217,0.938953488372093,0.9563953488372093,0.9505813953488372,0.9455072463768116,0.011832307562986508,69
0.4284934997558594,0.06460485000389496,0.02422337532043457,0.005048257635273558,2,2,250,"{'max_features': 2, 'min_samples_leaf': 2, 'n_estimators': 250}",0.9595375722543352,0.9624277456647399,0.9248554913294798,0.9536231884057971,0.9391304347826087,0.9420289855072463,0.9478260869565217,0.936046511627907,0.9505813953488372,0.9593023255813954,0.947536231884058,0.011400858549823404,59
0.777065920829773,0.038132346760739025,0.04234046936035156,0.003527235102232938,2,2,500,"{'max_features': 2, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9450867052023122,0.9595375722543352,0.9219653179190751,0.9565217391304348,0.9420289855072463,0.936231884057971,0.9478260869565217,0.936046511627907,0.9447674418604651,0.9563953488372093,0.9446376811594203,0.010856753884230349,81
1.4963138341903686,0.06287168627283339,0.0844499111175537,0.011397597830510526,2,2,1000,"{'max_features': 2, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.9566473988439307,0.9566473988439307,0.9219653179190751,0.9536231884057971,0.936231884057971,0.9391304347826087,0.9478260869565217,0.936046511627907,0.9476744186046512,0.9563953488372093,0.9452173913043478,0.011018130311849438,72
3.1749205112457277,0.22652326039995743,0.17182691097259523,0.020483507838263713,2,2,2000,"{'max_features': 2, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.9566473988439307,0.953757225433526,0.9190751445086706,0.9536231884057971,0.9420289855072463,0.9420289855072463,0.9478260869565217,0.936046511627907,0.9476744186046512,0.9622093023255814,0.9460869565217391,0.01165145454967817,65
0.16419498920440673,0.03473010744819813,0.00897510051727295,0.0012389624703262687,2,3,100,"{'max_features': 2, 'min_samples_leaf': 3, 'n_estimators': 100}",0.9508670520231214,0.953757225433526,0.9248554913294798,0.9565217391304348,0.936231884057971,0.9391304347826087,0.9333333333333333,0.938953488372093,0.9418604651162791,0.9534883720930233,0.9428985507246377,0.009861892429387998,89
0.34994826316833494,0.02715312916599293,0.021593976020812988,0.0034657388308739533,2,3,250,"{'max_features': 2, 'min_samples_leaf': 3, 'n_estimators': 250}",0.9479768786127167,0.953757225433526,0.9190751445086706,0.9478260869565217,0.9333333333333333,0.9391304347826087,0.936231884057971,0.936046511627907,0.9418604651162791,0.9563953488372093,0.9411594202898551,0.01042598826985122,93
0.787764573097229,0.08495573465910321,0.04361705780029297,0.007729745810386345,2,3,500,"{'max_features': 2, 'min_samples_leaf': 3, 'n_estimators': 500}",0.9508670520231214,0.9566473988439307,0.9190751445086706,0.9536231884057971,0.927536231884058,0.9304347826086956,0.9420289855072463,0.936046511627907,0.9476744186046512,0.9563953488372093,0.9420289855072463,0.012542771583674912,92
1.6091718912124633,0.1308939751210441,0.08844165802001953,0.00911617170979948,2,3,1000,"{'max_features': 2, 'min_samples_leaf': 3, 'n_estimators': 1000}",0.9450867052023122,0.9508670520231214,0.9190751445086706,0.9536231884057971,0.9333333333333333,0.9333333333333333,0.936231884057971,0.936046511627907,0.9476744186046512,0.9563953488372093,0.9411594202898551,0.010959373844955376,93
3.088033604621887,0.34727473624271066,0.16906955242156982,0.02092314968609161,2,3,2000,"{'max_features': 2, 'min_samples_leaf': 3, 'n_estimators': 2000}",0.9479768786127167,0.9508670520231214,0.9161849710982659,0.9536231884057971,0.936231884057971,0.936231884057971,0.9333333333333333,0.936046511627907,0.9476744186046512,0.9534883720930233,0.9411594202898551,0.011188207218973874,93
0.2133683443069458,0.032540015390852016,0.00941934585571289,0.0008654844737570822,3,1,100,"{'max_features': 3, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9566473988439307,0.976878612716763,0.9277456647398844,0.9681159420289855,0.9478260869565217,0.9478260869565217,0.9652173913043478,0.9505813953488372,0.9651162790697675,0.9680232558139535,0.957391304347826,0.013566606104414214,15
0.5372206687927246,0.05892756546306923,0.02428297996520996,0.0032074047849703783,3,1,250,"{'max_features': 3, 'min_samples_leaf': 1, 'n_estimators': 250}",0.9682080924855492,0.9739884393063584,0.9364161849710982,0.9623188405797102,0.9507246376811594,0.9507246376811594,0.9594202898550724,0.9476744186046512,0.9563953488372093,0.9709302325581395,0.9576811594202899,0.011086870093342732,10
1.0072749376296997,0.051283156432021984,0.044787025451660155,0.003759508103069727,3,1,500,"{'max_features': 3, 'min_samples_leaf': 1, 'n_estimators': 500}",0.9710982658959537,0.9739884393063584,0.9335260115606936,0.9623188405797102,0.9507246376811594,0.9507246376811594,0.9536231884057971,0.9505813953488372,0.9709302325581395,0.9709302325581395,0.9588405797101449,0.012466109941995644,1
1.9374924898147583,0.022617888982115412,0.08918924331665039,0.0020221505169008003,3,1,1000,"{'max_features': 3, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9682080924855492,0.9739884393063584,0.9277456647398844,0.9594202898550724,0.9507246376811594,0.9478260869565217,0.9565217391304348,0.9476744186046512,0.9709302325581395,0.9709302325581395,0.957391304347826,0.013694941547503541,15
3.83464777469635,0.032236168591855796,0.1775969982147217,0.002191006108587585,3,1,2000,"{'max_features': 3, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.9682080924855492,0.9710982658959537,0.930635838150289,0.9565217391304348,0.9507246376811594,0.9478260869565217,0.9565217391304348,0.9534883720930233,0.9651162790697675,0.9680232558139535,0.9568115942028985,0.011598226355348476,18
0.18211839199066163,0.002723906050395229,0.008601236343383788,0.0004987817739553205,3,2,100,"{'max_features': 3, 'min_samples_leaf': 2, 'n_estimators': 100}",0.9595375722543352,0.953757225433526,0.9190751445086706,0.9536231884057971,0.936231884057971,0.9449275362318841,0.9536231884057971,0.936046511627907,0.9534883720930233,0.9563953488372093,0.9466666666666667,0.012008292948464007,62
0.4419022798538208,0.004804398403117894,0.020952177047729493,0.002469980368479105,3,2,250,"{'max_features': 3, 'min_samples_leaf': 2, 'n_estimators': 250}",0.9595375722543352,0.9624277456647399,0.9248554913294798,0.9507246376811594,0.9391304347826087,0.9333333333333333,0.9478260869565217,0.9418604651162791,0.9534883720930233,0.9622093023255814,0.947536231884058,0.012031240762699492,59
0.8935419082641601,0.06191229105095762,0.039339089393615724,0.003972048116112991,3,2,500,"{'max_features': 3, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9566473988439307,0.9595375722543352,0.9190751445086706,0.9536231884057971,0.9449275362318841,0.9478260869565217,0.9565217391304348,0.938953488372093,0.9476744186046512,0.9563953488372093,0.9481159420289855,0.011459186611467444,56
1.7531602382659912,0.08191310451629895,0.0814711570739746,0.008698995834606645,3,2,1000,"{'max_features': 3, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.9566473988439307,0.9653179190751445,0.9219653179190751,0.9536231884057971,0.9391304347826087,0.9449275362318841,0.9507246376811594,0.9418604651162791,0.9505813953488372,0.9593023255813954,0.9484057971014492,0.011630351763267955,53
3.2447470903396605,0.038032494397783854,0.14149134159088134,0.0013115235014030818,3,2,2000,"{'max_features': 3, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.9624277456647399,0.9624277456647399,0.9219653179190751,0.9565217391304348,0.9420289855072463,0.9449275362318841,0.9478260869565217,0.936046511627907,0.9563953488372093,0.9593023255813954,0.9489855072463768,0.012431606598374579,44
0.16445844173431395,0.007762276628300163,0.009508633613586425,0.0019405888244763579,3,3,100,"{'max_features': 3, 'min_samples_leaf': 3, 'n_estimators': 100}",0.9566473988439307,0.9595375722543352,0.9277456647398844,0.9507246376811594,0.936231884057971,0.9420289855072463,0.9507246376811594,0.9418604651162791,0.938953488372093,0.9563953488372093,0.9460869565217391,0.009807031920349945,65
0.39363043308258056,0.006291430829798557,0.018113088607788087,0.00039601720432473625,3,3,250,"{'max_features': 3, 'min_samples_leaf': 3, 'n_estimators': 250}",0.9508670520231214,0.9508670520231214,0.9219653179190751,0.9565217391304348,0.9391304347826087,0.936231884057971,0.9478260869565217,0.938953488372093,0.9534883720930233,0.9505813953488372,0.9446376811594203,0.009956377123704263,81
0.7755867004394531,0.014272418588224268,0.03698301315307617,0.00307033537775665,3,3,500,"{'max_features': 3, 'min_samples_leaf': 3, 'n_estimators': 500}",0.9508670520231214,0.9566473988439307,0.9219653179190751,0.9536231884057971,0.936231884057971,0.9391304347826087,0.9507246376811594,0.9331395348837209,0.9447674418604651,0.9593023255813954,0.9446376811594203,0.01124340657008329,81
1.5646270036697387,0.033276404257235326,0.07059037685394287,0.0028047847248798786,3,3,1000,"{'max_features': 3, 'min_samples_leaf': 3, 'n_estimators': 1000}",0.953757225433526,0.953757225433526,0.9219653179190751,0.9536231884057971,0.9391304347826087,0.936231884057971,0.9449275362318841,0.938953488372093,0.9476744186046512,0.9534883720930233,0.9443478260869566,0.009913777329117232,86
3.1255974531173707,0.047922055424256274,0.14672765731811524,0.01817831938487025,3,3,2000,"{'max_features': 3, 'min_samples_leaf': 3, 'n_estimators': 2000}",0.953757225433526,0.9566473988439307,0.9219653179190751,0.9536231884057971,0.9391304347826087,0.9333333333333333,0.9507246376811594,0.938953488372093,0.9447674418604651,0.9593023255813954,0.9452173913043478,0.01123741062591336,72
0.2106768846511841,0.005085901417028927,0.008237838745117188,8.712501269163956e-05,4,1,100,"{'max_features': 4, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9653179190751445,0.976878612716763,0.9219653179190751,0.9652173913043478,0.9507246376811594,0.9449275362318841,0.9565217391304348,0.9476744186046512,0.9680232558139535,0.9622093023255814,0.9559420289855073,0.014742109662433237,25
0.5092507362365722,0.00440220413168967,0.019476938247680663,0.0007884291947990162,4,1,250,"{'max_features': 4, 'min_samples_leaf': 1, 'n_estimators': 250}",0.9710982658959537,0.9682080924855492,0.930635838150289,0.9623188405797102,0.9565217391304348,0.9420289855072463,0.9594202898550724,0.9534883720930233,0.9680232558139535,0.9651162790697675,0.9576811594202899,0.012146659164560904,10
1.0250080347061157,0.03020672877397067,0.03839290142059326,0.0025402556993287927,4,1,500,"{'max_features': 4, 'min_samples_leaf': 1, 'n_estimators': 500}",0.9710982658959537,0.9710982658959537,0.930635838150289,0.9681159420289855,0.9449275362318841,0.9507246376811594,0.9565217391304348,0.9563953488372093,0.9680232558139535,0.9709302325581395,0.9588405797101449,0.012983881143703467,1
2.050036668777466,0.04373475216439698,0.07899782657623292,0.012800621605379127,4,1,1000,"{'max_features': 4, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9682080924855492,0.9710982658959537,0.9335260115606936,0.9652173913043478,0.9507246376811594,0.9536231884057971,0.9565217391304348,0.9563953488372093,0.9593023255813954,0.9680232558139535,0.9582608695652174,0.010523294145384122,4
4.096290826797485,0.057908190193669856,0.14942047595977784,0.004489707041844591,4,1,2000,"{'max_features': 4, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.9682080924855492,0.9739884393063584,0.9277456647398844,0.9623188405797102,0.9478260869565217,0.9507246376811594,0.9594202898550724,0.9534883720930233,0.9651162790697675,0.9709302325581395,0.9579710144927536,0.013013276304845509,9
0.19751555919647218,0.013365458566805603,0.008086919784545898,0.00041207514318780295,4,2,100,"{'max_features': 4, 'min_samples_leaf': 2, 'n_estimators': 100}",0.9595375722543352,0.9682080924855492,0.9219653179190751,0.9507246376811594,0.936231884057971,0.9478260869565217,0.9565217391304348,0.938953488372093,0.9534883720930233,0.9534883720930233,0.948695652173913,0.012562708990213904,50
0.4702203989028931,0.00214535026486303,0.01871004104614258,0.0005632337173573407,4,2,250,"{'max_features': 4, 'min_samples_leaf': 2, 'n_estimators': 250}",0.9624277456647399,0.9624277456647399,0.9219653179190751,0.9565217391304348,0.936231884057971,0.9420289855072463,0.9536231884057971,0.9447674418604651,0.9505813953488372,0.9651162790697675,0.9495652173913044,0.012885494923405752,40
